Date,Open,High,Low,Close,Adj Close,Volume
2019-06-17,120.720001,121.839996,120.379997,121.389999,105.882507,4219100
2019-06-18,121.949997,123.870003,121.860001,122.930000,107.225777,4884300
2019-06-19,122.510002,123.480003,122.220001,122.889999,107.190872,3847100
2019-06-20,124.309998,124.699997,123.599998,124.279999,108.403305,7771700
2019-06-21,124.800003,126.199997,124.230003,124.930000,108.970261,14287900
2019-06-24,124.540001,125.379997,124.419998,124.910004,108.952820,5542600
2019-06-25,124.839996,125.110001,123.489998,123.639999,107.845055,4713300
2019-06-26,124.570000,124.879997,123.879997,123.930000,108.098007,5054800
2019-06-27,123.919998,124.199997,122.889999,123.110001,107.382767,3551700
2019-06-28,123.410004,124.480003,123.120003,124.440002,108.542854,7048300
2019-07-01,125.360001,125.839996,124.360001,124.839996,108.891747,5526900
2019-07-02,124.550003,124.720001,122.389999,122.930000,107.225777,5747700
2019-07-03,122.930000,123.370003,122.330002,123.349998,107.592117,2725800
2019-07-05,123.139999,123.739998,122.639999,123.540001,107.757835,3458900
2019-07-08,123.660004,124.089996,123.419998,123.599998,107.810165,3505200
2019-07-09,123.900002,124.139999,123.070000,123.349998,107.592117,3955600
2019-07-10,124.110001,125.620003,124.110001,125.440002,109.415115,4743500
2019-07-11,125.680000,125.680000,124.599998,125.430000,109.406395,3548000
2019-07-12,125.379997,126.250000,125.129997,125.980003,109.886124,3974400
2019-07-15,126.059998,126.400002,125.269997,125.720001,109.659340,3739200
2019-07-16,125.500000,125.779999,124.260002,124.760002,108.821976,4697600
2019-07-17,124.660004,125.279999,124.059998,124.139999,108.281189,3874200
2019-07-18,124.120003,125.050003,123.360001,124.680000,108.752205,5770700
2019-07-19,124.680000,125.410004,124.599998,125.040001,109.066208,4880900
2019-07-22,125.370003,125.750000,124.470001,125.309998,109.301704,3275800
2019-07-23,125.239998,126.220001,124.779999,125.820000,109.746574,4295300
2019-07-24,125.870003,126.940002,125.660004,126.540001,110.374603,4796900
2019-07-25,127.000000,127.000000,125.330002,125.629997,109.580841,4586800
2019-07-26,125.239998,125.250000,123.300003,123.720001,107.914848,6971700
2019-07-29,123.480003,124.639999,123.379997,124.230003,108.359688,4377500
2019-07-30,124.099998,124.750000,123.379997,124.339996,108.455635,3871700
2019-07-31,123.709999,124.690002,122.480003,123.110001,107.382767,7199500
2019-08-01,122.000000,123.750000,120.309998,120.739998,105.315521,7928400
2019-08-02,121.779999,122.540001,117.830002,120.730003,105.306808,9026200
2019-08-05,119.190002,120.550003,117.449997,118.739998,103.571030,8620300
2019-08-06,118.720001,119.529999,117.650002,119.379997,104.129265,6788000
2019-08-07,117.550003,119.800003,116.949997,119.099998,103.885048,6853700
2019-08-08,119.489998,123.330002,119.419998,123.230003,107.487450,8868100
2019-08-09,123.110001,123.889999,121.889999,122.419998,106.780907,5051700
2019-08-12,123.010002,123.139999,120.910004,121.550003,106.022064,3936500
2019-08-13,121.010002,122.699997,120.300003,122.389999,106.754745,5806400
2019-08-14,120.019997,120.589996,117.680000,117.739998,102.698776,7175600
2019-08-15,117.239998,117.839996,115.459999,116.949997,102.009697,6272600
2019-08-16,116.400002,116.650002,115.360001,115.809998,102.053764,6239100
2019-08-19,117.129997,117.820000,116.959999,117.309998,103.375587,6443700
2019-08-20,117.129997,117.190002,115.660004,116.129997,102.335754,5150900
2019-08-21,117.790001,118.220001,117.330002,117.879997,103.877892,4578400
2019-08-22,118.660004,118.739998,117.449997,117.730003,103.745712,4362100
2019-08-23,116.480003,118.059998,114.349998,115.180000,101.498604,7653400
2019-08-26,115.919998,116.220001,115.190002,115.739998,101.992065,3966400
2019-08-27,116.269997,117.029999,115.040001,115.830002,102.071396,4237100
2019-08-28,116.410004,117.199997,115.879997,116.830002,102.952614,4153500
2019-08-29,117.190002,117.839996,116.580002,117.519997,103.560646,4467300
2019-08-30,117.980003,118.980003,117.230003,117.720001,103.736893,4881100
2019-09-03,115.769997,116.330002,114.550003,116.269997,102.459114,5672500
2019-09-04,117.480003,118.540001,117.169998,117.250000,103.322716,4595600
2019-09-05,118.010002,119.070000,117.260002,117.639999,103.666389,5394300
2019-09-06,117.500000,118.440002,117.389999,118.260002,104.212746,4578200
2019-09-09,118.739998,119.629997,118.580002,119.389999,105.208527,5048000
2019-09-10,120.230003,123.290001,119.910004,121.849998,107.376312,8728800
2019-09-11,122.209999,122.980003,120.370003,121.279999,106.874023,5509500
2019-09-12,120.040001,122.180000,119.559998,121.419998,106.997398,5818300
2019-09-13,122.250000,122.320000,121.239998,121.500000,107.067879,4885400
2019-09-16,124.860001,125.269997,122.970001,124.120003,109.376678,10683900
2019-09-17,124.120003,124.620003,122.559998,123.889999,109.173996,7246500
2019-09-18,123.550003,124.209999,123.019997,124.180000,109.429558,4801500
2019-09-19,124.769997,124.970001,123.419998,123.660004,108.971321,4034500
2019-09-20,124.000000,124.820000,123.669998,124.320000,109.552925,10420700
2019-09-23,123.550003,125.000000,123.550003,124.900002,110.064026,4705500
2019-09-24,124.669998,124.720001,123.220001,123.739998,109.041801,6232100
2019-09-25,123.480003,124.150002,122.910004,123.510002,108.839127,3762500
2019-09-26,123.260002,123.500000,120.050003,120.160004,105.887062,7834400
2019-09-27,119.510002,120.250000,118.449997,118.599998,104.512367,6850700
2019-09-30,118.540001,119.419998,118.410004,118.599998,104.512367,6108300
2019-10-01,119.269997,119.459999,115.879997,116.010002,102.230003,7116600
2019-10-02,115.059998,115.110001,111.620003,112.290001,98.951881,9702400
2019-10-03,112.059998,113.190002,110.419998,113.150002,99.709717,5315300
2019-10-04,113.599998,114.000000,112.550003,113.849998,100.326576,4757300
2019-10-07,113.959999,114.750000,113.230003,113.260002,99.806664,4694000
2019-10-08,112.110001,112.750000,111.610001,111.709999,98.440765,5323900
2019-10-09,112.589996,114.510002,112.300003,113.139999,99.700920,4601700
2019-10-10,113.529999,114.790001,113.300003,114.589996,100.978676,3555500
2019-10-11,115.690002,117.029999,115.360001,116.150002,102.353386,5134200
2019-10-14,115.580002,116.389999,115.449997,116.180000,102.379822,2571300
2019-10-15,115.849998,117.620003,115.800003,116.309998,102.494370,3742700
2019-10-16,116.230003,116.660004,115.080002,115.110001,101.436905,3608900
2019-10-17,115.610001,116.059998,114.919998,115.349998,101.648399,3722400
2019-10-18,115.139999,115.580002,114.739998,114.739998,101.110863,5679900
2019-10-21,115.550003,116.750000,115.550003,116.610001,102.758736,3926300
2019-10-22,116.629997,118.559998,116.489998,117.800003,103.807396,4095000
2019-10-23,117.400002,118.019997,116.779999,117.980003,103.966003,4148500
2019-10-24,118.470001,118.809998,117.309998,117.580002,103.613525,3873900
2019-10-25,117.769997,118.849998,117.690002,118.669998,104.574043,3369100
2019-10-28,119.080002,119.510002,117.639999,118.480003,104.406616,5076300
2019-10-29,117.970001,119.070000,117.690002,118.129997,104.098190,4548400
2019-10-30,118.180000,118.180000,115.519997,116.360001,102.538437,4690900
2019-10-31,115.860001,116.360001,115.320000,116.139999,102.344559,7177700
2019-11-01,115.489998,116.620003,114.019997,116.209999,102.406242,7684700
2019-11-04,117.230003,121.870003,117.019997,121.570000,107.129570,10348800
2019-11-05,121.230003,122.449997,120.720001,121.940002,107.455627,6971200
2019-11-06,121.940002,122.139999,119.800003,119.900002,105.657951,6104700
2019-11-07,121.129997,122.000000,120.320000,121.889999,107.411568,5440700
2019-11-08,120.970001,121.199997,120.160004,120.930000,106.565598,4249800
2019-11-11,120.199997,121.389999,120.010002,120.809998,106.459854,3870800
2019-11-12,121.290001,122.050003,120.480003,120.959999,106.592041,4503600
2019-11-13,120.459999,122.410004,120.370003,122.279999,107.755249,5076400
2019-11-14,121.849998,122.940002,121.400002,121.959999,107.473244,4882800
2019-11-15,121.220001,121.389999,120.110001,120.639999,107.357559,5589600
2019-11-18,119.820000,120.000000,118.139999,118.550003,105.497673,4885300
2019-11-19,118.500000,118.800003,116.080002,116.449997,103.628868,8723000
2019-11-20,116.410004,118.080002,116.120003,117.339996,104.420883,5903100
2019-11-21,117.610001,118.949997,117.199997,118.769997,105.693436,5810900
2019-11-22,119.059998,119.699997,118.599998,118.629997,105.568855,4786800
2019-11-25,118.430000,119.220001,117.980003,118.379997,105.346382,7390000
2019-11-26,118.339996,118.559998,117.199997,117.790001,104.821350,10053100
2019-11-27,117.989998,118.610001,117.620003,118.070000,105.070518,4106100
2019-11-29,117.279999,117.820000,116.879997,117.129997,104.234009,3271000
2019-12-02,117.980003,118.070000,116.720001,116.800003,103.940346,5195200
2019-12-03,116.199997,116.699997,115.699997,115.889999,103.130547,6135800
2019-12-04,116.639999,117.300003,116.430000,116.940002,104.064941,5706700
2019-12-05,117.620003,117.739998,116.190002,116.330002,103.522095,5517500
2019-12-06,117.089996,119.290001,116.980003,118.010002,105.017136,6735300
2019-12-09,116.519997,117.889999,116.440002,117.300003,104.385300,4736100
2019-12-10,118.029999,118.089996,117.050003,117.889999,104.910332,4886800
2019-12-11,117.089996,117.660004,116.129997,116.230003,103.433105,7039600
2019-12-12,116.589996,118.889999,116.589996,118.809998,105.729034,6462000
2019-12-13,119.050003,119.540001,117.900002,117.959999,104.972633,4863400
2019-12-16,118.860001,119.470001,118.610001,119.360001,106.218483,5619300
2019-12-17,119.589996,119.889999,118.330002,118.599998,105.542160,6755500
2019-12-18,118.680000,119.639999,118.519997,118.550003,105.497673,7496700
2019-12-19,118.570000,118.739998,117.860001,118.129997,105.123917,6220300
2019-12-20,119.400002,119.940002,118.089996,119.680000,106.503258,12171100
2019-12-23,119.309998,120.400002,119.150002,120.330002,107.081696,5875000
2019-12-24,120.430000,120.779999,120.089996,120.339996,107.090599,1640100
2019-12-26,120.669998,121.419998,120.339996,120.599998,107.321976,3648600
2019-12-27,120.889999,121.290001,120.239998,120.300003,107.055000,4138300
2019-12-30,120.440002,121.339996,119.809998,119.849998,106.654541,4580200
2019-12-31,119.500000,120.629997,119.250000,120.510002,107.241875,4215700
2020-01-02,120.809998,121.629997,120.769997,121.430000,108.060577,5205000
2020-01-03,121.779999,122.720001,120.739998,121.010002,107.686829,6360900
2020-01-06,121.239998,121.669998,120.330002,120.599998,107.321976,9953000
2020-01-07,119.019997,119.730003,117.769997,119.059998,105.951515,7856900
2020-01-08,118.550003,119.089996,117.650002,117.699997,104.741249,7295900
2020-01-09,117.589996,117.919998,116.180000,117.510002,104.572189,7345300
2020-01-10,117.519997,117.690002,116.400002,116.440002,103.619987,6393800
2020-01-13,116.470001,116.910004,116.080002,116.660004,103.815765,6846700
2020-01-14,116.500000,116.879997,115.709999,116.300003,103.495399,7189100
2020-01-15,116.300003,116.410004,115.650002,116.129997,103.344109,5808800
2020-01-16,116.559998,117.279999,116.449997,116.889999,104.020432,7022000
2020-01-17,117.010002,117.290001,115.519997,115.580002,102.854668,7885900
2020-01-21,115.099998,115.150002,113.169998,113.309998,100.834587,8470300
2020-01-22,113.099998,113.529999,112.459999,112.900002,100.469734,5589900
2020-01-23,112.400002,113.489998,111.860001,113.099998,100.647713,8007800
2020-01-24,112.790001,112.980003,111.339996,111.849998,99.535324,6920000
2020-01-27,110.250000,110.830002,109.980003,110.389999,98.236092,7609800
2020-01-28,110.980003,111.620003,110.769997,111.120003,98.885719,5771900
2020-01-29,111.449997,111.839996,110.180000,110.370003,98.218292,4772800
2020-01-30,109.809998,111.580002,109.059998,111.400002,99.134880,8382700
2020-01-31,109.809998,110.000000,106.400002,107.139999,95.343910,13699600
2020-02-03,106.949997,107.250000,105.400002,106.279999,94.578583,8785500
2020-02-04,107.680000,108.339996,106.599998,106.849998,95.085831,9909000
2020-02-05,108.269997,110.650002,108.110001,110.279999,98.138199,6914100
2020-02-06,110.629997,110.669998,109.110001,109.489998,97.435181,6274000
2020-02-07,108.930000,109.440002,108.470001,108.940002,96.945740,4830100
2020-02-10,108.540001,109.800003,108.320000,109.790001,97.702148,6011800
2020-02-11,110.779999,111.370003,110.059998,111.209999,98.965805,6072700
2020-02-12,112.510002,112.599998,111.610001,112.040001,99.704414,5725700
2020-02-13,111.370003,112.330002,111.230003,111.660004,99.366257,5991900
2020-02-14,110.839996,110.970001,109.580002,110.080002,99.105171,5148700
2020-02-18,109.000000,110.269997,108.830002,110.239998,99.249214,4975800
2020-02-19,110.519997,111.099998,109.889999,110.739998,99.699371,5887500
2020-02-20,110.779999,111.070000,109.699997,109.809998,98.862083,4466600
2020-02-21,108.989998,109.190002,107.650002,109.010002,98.141853,6443900
2020-02-24,105.709999,106.959999,104.419998,104.709999,94.270546,9539800
2020-02-25,104.800003,104.919998,100.000000,100.709999,90.669350,12871900
2020-02-26,100.860001,101.610001,98.000000,98.040001,88.265541,11990400
2020-02-27,95.949997,98.199997,94.080002,94.129997,84.745354,15783700
2020-02-28,90.629997,93.440002,90.110001,93.339996,84.034126,20835100
2020-03-02,94.019997,96.680000,92.209999,96.589996,86.960098,15050800
2020-03-03,96.790001,98.480003,93.370003,94.389999,84.979431,16525500
2020-03-04,96.370003,99.019997,95.669998,98.529999,88.706696,14753000
2020-03-05,95.709999,97.389999,94.940002,97.190002,87.500298,12814400
2020-03-06,93.919998,96.059998,93.419998,95.320000,85.816719,16861900
2020-03-09,82.230003,88.010002,80.000000,80.669998,72.627312,30595500
2020-03-10,86.239998,86.300003,81.040001,84.980003,76.507614,22642900
2020-03-11,82.230003,84.839996,81.750000,83.029999,74.752029,18412800
2020-03-12,77.230003,78.129997,72.860001,76.260002,68.656982,25768200
2020-03-13,79.980003,83.500000,74.110001,83.419998,75.103142,23497500
2020-03-16,72.570000,78.489998,69.690002,69.699997,62.750996,17535300
2020-03-17,70.400002,72.980003,65.489998,70.690002,63.642311,22684200
2020-03-18,66.209999,66.230003,54.570000,55.049999,49.561584,24947300
2020-03-19,55.259998,58.490002,51.599998,57.389999,51.668289,29871000
2020-03-20,59.529999,60.650002,56.360001,59.389999,53.468903,26960400
2020-03-23,58.259998,59.400002,52.970001,54.220001,48.814339,23764000
2020-03-24,61.480000,67.650002,60.320000,66.550003,59.915054,29198800
2020-03-25,68.290001,73.139999,66.639999,69.269997,62.363873,22560100
2020-03-26,70.300003,77.099998,67.889999,76.379997,68.765007,24129100
2020-03-27,72.120003,73.540001,68.500000,68.779999,61.922718,20411500
2020-03-30,68.010002,72.930000,67.019997,71.949997,64.776680,18486800
2020-03-31,73.269997,75.040001,70.809998,72.459999,65.235832,18514200
2020-04-01,69.510002,72.290001,67.610001,68.559998,61.724663,14362000
2020-04-02,71.750000,78.699997,69.580002,76.120003,68.530930,23220600
2020-04-03,78.000000,78.989998,73.029999,75.110001,67.621628,14905400
2020-04-06,77.000000,80.949997,75.510002,80.389999,72.375229,17334900
2020-04-07,84.260002,85.690002,80.849998,80.919998,72.852379,16394800
2020-04-08,82.290001,86.300003,81.519997,85.980003,77.407906,12284800
2020-04-09,88.739998,89.910004,81.519997,84.309998,75.904404,17023800
2020-04-13,87.180000,87.360001,83.400002,84.910004,76.444595,13854700
2020-04-14,85.459999,87.080002,84.330002,84.610001,76.174500,14797600
2020-04-15,80.459999,83.379997,79.320000,82.489998,74.265862,13982300
2020-04-16,81.309998,82.190002,78.809998,79.989998,72.015106,12291900
2020-04-17,81.330002,87.500000,81.320000,87.169998,78.479271,16130100
2020-04-20,82.660004,87.000000,82.089996,83.570000,75.238182,15749000
2020-04-21,80.279999,83.790001,79.250000,81.639999,73.500603,19620600
2020-04-22,84.949997,85.250000,82.970001,84.440002,76.021454,10320700
2020-04-23,86.300003,88.779999,85.389999,86.800003,78.146156,14226500
2020-04-24,88.480003,88.790001,85.769997,87.010002,78.335228,9175500
2020-04-27,86.750000,90.620003,85.870003,89.709999,80.766037,12037100
2020-04-28,89.550003,90.959999,88.830002,89.910004,80.946091,10645200
2020-04-29,92.480003,95.139999,92.290001,94.620003,85.186516,12342800
2020-04-30,93.720001,95.739998,90.580002,92.000000,82.827728,12222000
2020-05-01,91.510002,92.050003,87.040001,89.440002,80.522942,13250100
2020-05-04,88.760002,91.620003,87.690002,91.440002,82.323563,11192400
2020-05-05,94.500000,95.300003,92.680000,92.889999,83.628998,13608700
2020-05-06,92.849998,93.459999,89.769997,90.050003,81.072144,11145900
2020-05-07,92.980003,94.059998,91.910004,92.639999,83.403908,9749600
2020-05-08,95.000000,95.559998,94.070000,95.470001,85.951775,8585900
2020-05-11,94.209999,94.599998,93.180000,93.370003,84.061134,7101000
2020-05-12,93.129997,94.029999,91.000000,91.099998,82.017441,8749100
2020-05-13,89.900002,90.000000,87.320000,88.699997,79.856720,12215100
2020-05-14,87.290001,90.930000,86.019997,90.050003,81.072144,10678200
2020-05-15,90.650002,92.059998,88.830002,89.160004,80.270866,10113000
2020-05-18,92.400002,93.400002,91.459999,92.550003,84.546127,12304300
2020-05-19,92.529999,92.629997,89.529999,89.620003,81.869514,7749300
2020-05-20,91.000000,93.470001,90.180000,93.000000,84.957222,9160000
2020-05-21,92.769997,93.370003,91.279999,92.040001,84.080246,8830900
2020-05-22,91.449997,91.599998,89.470001,90.279999,82.472435,8563100
2020-05-26,92.489998,94.339996,92.029999,93.300003,85.231285,9430000
2020-05-27,94.680000,94.690002,92.110001,93.900002,85.779381,7822600
2020-05-28,93.610001,93.900002,90.790001,90.870003,83.011429,9633300
2020-05-29,90.190002,91.889999,89.260002,91.699997,83.769646,17010000
2020-06-01,90.940002,93.849998,90.110001,92.790001,84.765381,7344000
2020-06-02,93.779999,95.220001,93.290001,94.690002,86.501060,7880300
2020-06-03,95.970001,97.730003,95.750000,97.180000,88.775719,8440200
2020-06-04,96.779999,96.889999,95.160004,96.279999,87.953552,6371700
2020-06-05,99.080002,102.050003,99.050003,100.809998,92.091797,12760100
2020-06-08,102.629997,103.589996,100.870003,103.239998,94.311646,11090700
2020-06-09,100.699997,102.930000,99.830002,101.529999,92.749527,10745400
2020-06-10,101.000000,101.500000,97.559998,97.580002,89.141144,10486300
2020-06-11,92.300003,94.190002,89.120003,89.370003,81.641136,14944800
2020-06-12,93.620003,93.650002,90.010002,92.389999,84.399971,9532400
2020-06-15,89.089996,92.080002,88.209999,91.230003,83.340294,12289500
2020-06-16,94.989998,95.580002,91.489998,94.029999,85.898140,8726700
2020-06-17,93.830002,94.000000,91.500000,91.540001,83.623489,6019900
2020-06-18,91.000000,93.230003,90.099998,91.940002,83.988899,7064100
2020-06-19,94.410004,94.410004,90.550003,90.629997,82.792183,14838800
2020-06-22,90.320000,91.690002,89.589996,91.589996,83.669151,5939200
2020-06-23,92.500000,93.089996,91.180000,91.440002,83.532135,6317700
2020-06-24,89.989998,90.129997,86.860001,87.639999,80.060753,8974500
2020-06-25,87.309998,89.510002,87.160004,89.209999,81.494980,7398000
2020-06-26,88.779999,88.830002,86.180000,86.459999,78.982811,13766000
2020-06-29,86.910004,88.570000,86.599998,87.669998,80.088165,7022200
2020-06-30,86.599998,89.989998,86.360001,89.230003,81.513252,8263600
2020-07-01,89.279999,90.769997,87.550003,87.620003,80.042480,6379400
2020-07-02,89.370003,90.360001,88.160004,88.309998,80.672813,5832800
2020-07-06,89.500000,90.250000,87.820000,88.570000,80.910324,6747500
2020-07-07,87.820000,88.080002,86.150002,86.309998,78.845787,5898000
2020-07-08,86.389999,87.800003,85.889999,86.349998,78.882309,6736400
2020-07-09,85.970001,86.320000,82.690002,82.739998,75.584518,8833600
2020-07-10,82.500000,85.419998,82.500000,85.230003,77.859177,6218100
2020-07-13,86.040001,86.930000,84.809998,85.400002,78.014481,7074000
2020-07-14,85.389999,88.599998,85.040001,88.349998,80.709366,7440500
2020-07-15,90.180000,90.190002,88.209999,88.889999,81.202660,5935200
2020-07-16,88.440002,89.480003,87.349998,88.360001,80.718491,4795700
2020-07-17,88.410004,89.110001,86.910004,87.190002,79.649681,5964000
2020-07-20,86.830002,87.489998,84.800003,85.269997,77.895714,14974800
2020-07-21,86.470001,91.730003,86.360001,91.389999,83.486450,15115000
2020-07-22,89.949997,91.250000,88.900002,91.040001,83.166718,10317500
2020-07-23,90.500000,91.379997,90.019997,91.010002,83.139313,6586300
2020-07-24,91.480003,92.739998,89.980003,90.129997,82.335411,6620500
2020-07-27,89.760002,91.089996,88.800003,91.040001,83.166718,7599700
2020-07-28,90.470001,91.169998,88.769997,89.110001,81.403633,6787300
2020-07-29,89.480003,90.080002,88.580002,90.070000,82.280609,6386900
2020-07-30,88.430000,88.500000,85.699997,86.269997,78.809235,10112800
2020-07-31,83.250000,84.099998,81.510002,83.940002,76.680748,19119800
2020-08-03,83.980003,85.139999,83.800003,84.809998,77.475494,11220100
2020-08-04,84.480003,86.720001,84.279999,86.489998,79.010216,9077900
2020-08-05,88.139999,88.430000,86.410004,87.199997,79.658813,7324200
2020-08-06,86.430000,87.900002,86.099998,87.470001,79.905464,7035600
2020-08-07,86.879997,87.110001,85.739998,86.800003,79.293404,7185000
2020-08-10,87.940002,89.760002,87.599998,89.730003,81.970016,8150200
2020-08-11,91.949997,93.010002,89.169998,89.620003,81.869514,9074300
2020-08-12,90.800003,91.660004,89.449997,90.720001,82.874390,9057400
2020-08-13,89.870003,91.279999,89.760002,89.820000,82.052231,7314600
2020-08-14,89.000000,90.589996,88.849998,90.349998,82.536392,6343000
2020-08-17,90.349998,91.580002,89.720001,90.769997,82.920074,10473800
2020-08-18,88.970001,89.370003,87.320000,87.629997,81.205704,7981500
2020-08-19,87.300003,87.900002,86.199997,86.389999,80.056610,9120300
2020-08-20,85.419998,86.889999,84.730003,84.809998,78.592445,7872300
2020-08-21,84.669998,85.089996,83.510002,85.080002,78.842636,9003600
2020-08-24,85.599998,87.339996,84.889999,87.199997,80.807220,8738700
2020-08-25,88.010002,88.040001,85.760002,86.129997,79.815674,6835800
2020-08-26,85.709999,85.839996,84.660004,84.779999,78.564629,7486500
2020-08-27,85.160004,85.629997,83.970001,84.910004,78.685112,7438200
2020-08-28,85.050003,85.730003,84.320000,85.629997,79.352318,7307900
2020-08-31,85.830002,85.900002,83.870003,83.930000,77.776955,9437500
2020-09-01,83.260002,83.629997,82.449997,83.080002,76.989265,8990600
2020-09-02,83.059998,83.959999,82.699997,83.190002,77.091209,10821900
2020-09-03,83.050003,84.489998,81.709999,82.279999,76.247917,16179900
2020-09-04,82.459999,83.639999,80.900002,81.930000,75.923576,10516600
2020-09-08,80.500000,80.580002,78.040001,78.970001,73.180580,14942500
2020-09-09,79.970001,81.070000,79.680000,80.029999,74.162872,9269800
2020-09-10,80.629997,80.889999,78.050003,78.150002,72.420692,11845900
2020-09-11,78.239998,78.690002,77.070000,77.690002,71.994415,13732400
2020-09-14,77.480003,77.980003,76.919998,77.290001,71.623741,8182800
2020-09-15,77.559998,78.480003,75.959999,76.349998,70.752655,11732000
2020-09-16,76.349998,79.480003,75.959999,78.559998,72.800636,13019000
2020-09-17,77.529999,78.849998,76.370003,78.790001,73.013779,10515100
2020-09-18,77.879997,79.150002,77.500000,78.209999,72.476295,14517800
2020-09-21,76.239998,76.650002,74.680000,76.300003,70.706322,16199100
2020-09-22,76.150002,77.529999,75.349998,75.529999,69.992775,9155000
2020-09-23,75.589996,75.910004,71.849998,71.949997,66.675224,16649200
2020-09-24,71.250000,73.029999,70.500000,71.800003,66.536224,15203500
2020-09-25,71.010002,72.480003,70.769997,71.830002,66.564034,11070500
2020-09-28,73.639999,74.760002,73.150002,73.930000,68.510063,12863800
2020-09-29,74.000000,74.139999,71.110001,71.900002,66.628899,10553000
2020-09-30,72.250000,72.889999,71.610001,72.000000,66.721565,10466500
2020-10-01,71.510002,71.879997,70.029999,70.419998,65.257401,14930700
2020-10-02,68.919998,71.669998,68.820000,71.190002,65.970955,9854800
2020-10-05,71.519997,72.730003,70.709999,72.699997,67.370247,12049800
2020-10-06,73.839996,74.320000,72.250000,72.300003,66.999565,15294500
2020-10-07,72.169998,73.919998,71.559998,73.779999,68.371071,15410300
2020-10-08,74.389999,75.550003,73.989998,75.220001,69.705498,11590900
2020-10-09,75.860001,76.089996,73.980003,74.000000,68.574936,12260900
2020-10-12,73.629997,74.949997,73.199997,74.510002,69.047554,9056900
2020-10-13,74.739998,74.739998,72.779999,73.400002,68.018921,10440300
2020-10-14,73.279999,74.430000,72.910004,72.949997,67.601913,7057500
2020-10-15,71.820000,73.720001,71.389999,73.510002,68.120857,10052100
2020-10-16,73.519997,74.029999,72.269997,72.889999,67.546318,9305600
2020-10-19,73.110001,73.339996,71.190002,71.279999,66.054344,8357100
2020-10-20,71.910004,72.290001,71.040001,71.680000,66.425026,7753200
2020-10-21,71.129997,71.580002,70.730003,70.870003,65.674400,9800600
2020-10-22,70.879997,73.489998,70.570000,73.400002,68.018921,9810100
2020-10-23,73.930000,74.360001,71.830002,72.570000,67.249779,8727200
2020-10-26,71.730003,71.889999,70.239998,70.940002,65.739273,9710900
2020-10-27,70.419998,70.599998,69.489998,69.510002,64.414116,14251700
2020-10-28,67.690002,68.080002,66.330002,66.879997,61.976913,15961900
2020-10-29,66.129997,69.139999,65.160004,68.800003,63.756165,12292200
2020-10-30,69.900002,70.110001,68.080002,69.500000,64.404831,17191600
2020-11-02,70.699997,73.080002,69.400002,72.150002,66.860573,11475500
2020-11-03,73.160004,73.300003,71.050003,71.739998,66.480621,8608000
2020-11-04,70.779999,73.589996,69.889999,71.769997,66.508423,10925700
2020-11-05,71.900002,72.970001,71.760002,72.139999,66.851295,10627700
2020-11-06,72.500000,73.269997,70.830002,71.150002,65.933868,8366900
2020-11-09,80.000000,84.269997,78.260002,79.400002,73.579056,24015200
2020-11-10,81.139999,83.150002,79.709999,83.070000,76.979996,15039700
2020-11-11,84.099998,84.489998,81.800003,82.459999,76.414719,11640600
2020-11-12,80.980003,82.239998,79.910004,80.669998,74.755951,8920700
2020-11-13,81.150002,83.349998,81.029999,83.029999,76.942932,10890300
2020-11-16,86.239998,89.180000,85.540001,88.959999,82.438194,18980200
2020-11-17,86.400002,87.529999,84.830002,87.040001,81.845795,14329000
2020-11-18,87.370003,87.900002,84.250000,84.279999,79.250496,10583700
2020-11-19,83.550003,85.959999,83.059998,85.730003,80.613968,8820200
2020-11-20,85.720001,86.309998,84.879997,85.790001,80.670387,8294600
2020-11-23,87.449997,91.580002,86.760002,91.029999,85.597687,13379300
2020-11-24,93.389999,95.820000,93.000000,95.620003,89.913773,17257400
2020-11-25,94.680000,94.680000,92.139999,92.139999,86.641441,10556600
2020-11-27,91.330002,92.589996,90.540001,91.309998,85.860970,4627700
2020-11-30,90.010002,90.849998,86.900002,87.180000,81.977432,14288400
2020-12-01,89.279999,89.709999,87.070000,87.449997,82.231316,9913600
2020-12-02,87.260002,91.309998,87.099998,89.870003,84.506912,10509600
2020-12-03,90.580002,91.110001,89.070000,89.800003,84.441086,8249800
2020-12-04,91.220001,93.449997,90.919998,93.279999,87.713409,10791100
2020-12-07,91.820000,92.379997,89.879997,90.760002,85.343803,9398400
2020-12-08,90.339996,92.459999,90.190002,91.540001,86.077248,7627300
2020-12-09,92.199997,93.019997,89.370003,90.440002,85.042900,11129400
2020-12-10,91.550003,94.559998,90.779999,93.349998,87.779236,11992100
2020-12-11,92.529999,93.279999,91.029999,92.449997,86.932938,9584500
2020-12-14,93.400002,93.699997,89.239998,89.440002,84.102570,12198400
2020-12-15,89.419998,90.480003,88.769997,89.370003,84.036751,11775300
2020-12-16,89.199997,89.349998,87.849998,88.690002,83.397339,9892900
2020-12-17,89.540001,89.550003,87.550003,88.410004,83.134033,11748900
2020-12-18,87.980003,88.709999,86.260002,87.190002,81.986855,27427600
2020-12-21,84.349998,86.839996,83.529999,86.089996,80.952484,11430500
2020-12-22,85.440002,85.800003,84.300003,84.360001,79.325729,8585800
2020-12-23,85.000000,86.660004,85.000000,85.690002,80.576363,7223100
2020-12-24,85.930000,85.930000,84.809998,85.330002,80.237839,3335600
2020-12-28,85.610001,86.629997,84.620003,84.900002,79.833504,8051900
