Date,Open,High,Low,Close,Adj Close,Volume
2013-10-18,28.643265,29.165085,28.538898,28.946869,21.264946,45908235
2013-10-21,28.908918,29.070210,28.795067,28.842505,21.188278,25365564
2013-10-22,28.823528,29.354839,28.776091,29.108158,21.383440,33908339
2013-10-23,29.079697,29.278936,29.013283,29.032257,21.327686,26277801
2013-10-24,29.108158,29.326376,28.994307,29.041746,21.334650,26983665
2013-10-25,28.918406,29.117647,28.861481,29.041746,21.334650,25755228
2013-10-28,28.889942,29.231499,28.889942,29.165085,21.425255,27074520
2013-10-29,29.259962,29.743834,29.240988,29.648956,21.780718,36339074
2013-10-30,29.648956,29.677420,29.222012,29.345350,21.557688,23660087
2013-10-31,29.203035,29.478178,29.079697,29.117647,21.390408,31998702
2013-11-01,29.127134,29.658443,29.117647,29.573055,21.724957,29524543
2013-11-04,29.563566,29.791271,29.525618,29.658443,21.787689,19821735
2013-11-05,29.592030,29.734344,29.430740,29.639469,21.773748,19942734
2013-11-06,29.629980,29.724857,29.278936,29.383303,21.752672,26370448
2013-11-07,29.402277,29.639469,29.326376,29.326376,21.710537,26505676
2013-11-08,29.297913,29.743834,29.155598,29.715370,21.998510,26370764
2013-11-11,29.620493,29.696396,29.563566,29.639469,21.942318,17820716
2013-11-12,29.582542,29.981026,29.525618,29.772297,22.040655,26570286
2013-11-13,29.677420,30.237192,29.677420,30.237192,22.384823,28647615
2013-11-14,30.303604,30.559772,30.151802,30.360531,22.476126,29008610
2013-11-15,30.199242,30.550285,30.085388,30.550285,22.616600,25728878
2013-11-18,30.436434,30.502846,30.275143,30.370020,22.483150,23100729
2013-11-19,30.341557,30.379507,29.990513,30.037951,22.237322,30378810
2013-11-20,30.161289,30.455408,30.028463,30.284630,22.419939,21355726
2013-11-21,30.218216,30.512335,30.151802,30.332067,22.455055,27522891
2013-11-22,30.265656,30.512335,30.170778,30.474382,22.560411,26786461
2013-11-25,30.474382,30.834915,30.436434,30.493359,22.574459,26780243
2013-11-26,30.616697,30.616697,30.246679,30.256166,22.398859,24535961
2013-11-27,30.379507,30.436434,30.170778,30.246679,22.391842,17956155
2013-11-29,30.246679,30.379507,30.075901,30.104364,22.286482,12482944
2013-12-02,29.990513,30.294119,29.990513,30.199242,22.356716,19781050
2013-12-03,30.066414,30.085388,29.573055,29.620493,21.928272,39134388
2013-12-04,29.516129,29.819735,29.411764,29.667933,21.963392,25070549
2013-12-05,29.525618,29.791271,29.525618,29.648956,21.949343,21781648
2013-12-06,29.933586,29.990513,29.724857,29.924099,22.153036,19935040
2013-12-09,29.914612,30.066414,29.800758,29.962049,22.181122,22412361
2013-12-10,29.800758,29.876659,29.601519,29.734344,22.012552,23927065
2013-12-11,29.705881,29.734344,28.956356,29.079697,21.527912,36924993
2013-12-12,28.984819,29.193548,28.662239,28.700190,21.246962,30664865
2013-12-13,28.880455,28.918406,28.415560,28.700190,21.246962,27489374
2013-12-16,28.747627,29.060720,28.595825,28.700190,21.246962,29738294
2013-12-17,28.633776,28.757116,28.472486,28.595825,21.169699,30200789
2013-12-18,28.747627,29.203035,28.472486,29.193548,21.612198,36752031
2013-12-19,29.203035,29.421251,29.041746,29.136621,21.570055,34468962
2013-12-20,29.146111,29.373814,28.700190,28.700190,21.246962,65679378
2013-12-23,28.899431,28.937382,28.624289,28.795067,21.317202,24229984
2013-12-24,28.880455,28.889942,28.671726,28.738140,21.275061,11586095
2013-12-26,28.814041,28.994307,28.766603,28.984819,21.457676,12707973
2013-12-27,29.184061,29.269449,28.965843,29.070210,21.520891,12601940
2013-12-30,28.975332,29.127134,28.833017,29.117647,21.556013,15598568
2013-12-31,29.051233,29.231499,28.927895,29.060720,21.513870,15983805
2014-01-02,28.908918,29.032257,28.776091,28.899431,21.394468,18366266
2014-01-03,28.833017,29.250475,28.823528,28.956356,21.436605,15847312
2014-01-06,29.193548,29.364326,28.965843,28.984819,21.457676,25255421
2014-01-07,29.278936,29.430740,29.165085,29.165085,21.591131,23423042
2014-01-08,29.203035,29.402277,29.079697,29.364326,21.738630,24161053
2014-01-09,29.487665,29.525618,29.041746,29.345350,21.724583,21692901
2014-01-10,29.259962,29.364326,28.937382,29.117647,21.556013,22890877
2014-01-13,29.278936,29.440228,28.880455,28.975332,21.450657,25276396
2014-01-14,29.013283,29.459204,28.984819,29.411764,21.773750,34757336
2014-01-15,29.459204,29.705881,29.269449,29.582542,21.900177,30372907
2014-01-16,29.582542,29.810247,29.497154,29.573055,21.893150,19576047
2014-01-17,29.648956,29.686907,29.364326,29.497154,21.836962,22790853
2014-01-21,29.715370,29.800758,29.364326,29.629980,21.935295,25355656
2014-01-22,29.705881,29.734344,29.497154,29.667933,21.963392,23554265
2014-01-23,29.430740,29.629980,29.326376,29.421251,21.780769,26367391
2014-01-24,29.278936,29.373814,28.519924,28.548388,21.134584,38059518
2014-01-27,28.500950,28.700190,28.140417,28.140417,20.832558,34880233
2014-01-28,28.880455,29.174574,28.586338,28.861481,21.366369,35917158
2014-01-29,28.690702,28.899431,28.462997,28.567362,21.148630,30796615
2014-01-30,28.842505,29.269449,28.662239,29.240988,21.647318,33832873
2014-01-31,28.994307,29.089184,28.662239,28.842505,21.352318,43648037
2014-02-03,29.440228,30.066414,29.003796,29.032257,21.492802,64621372
2014-02-04,30.018974,30.360531,29.032257,29.829222,22.082790,49779050
2014-02-05,29.402277,29.582542,29.013283,29.079697,21.707428,39166429
2014-02-06,29.136621,29.326376,29.032257,29.259962,21.841993,24839618
2014-02-07,29.259962,29.677420,29.041746,29.620493,22.111124,29310791
2014-02-10,29.658443,29.857685,29.535105,29.857685,22.288181,23811336
2014-02-11,30.161289,30.341557,29.819735,30.246679,22.578558,26076382
2014-02-12,30.237192,30.360531,29.933586,29.990513,22.387341,22406459
2014-02-13,29.886148,30.218216,29.791271,30.075901,22.451080,19886556
2014-02-14,30.246679,30.360531,30.075901,30.303604,22.621050,19915962
2014-02-18,30.180265,30.445921,30.161289,30.246679,22.578558,20750730
2014-02-19,30.284630,30.322580,29.829222,29.867172,22.295265,29245233
2014-02-20,29.734344,30.085388,29.658443,29.933586,22.344837,23668624
2014-02-21,30.056927,30.142315,29.829222,29.848198,22.281099,19468856
2014-02-24,30.351044,30.436434,29.914612,30.351044,22.656464,40868850
2014-02-25,29.933586,30.351044,29.924099,30.256166,22.585638,28665216
2014-02-26,30.113852,30.360531,30.094877,30.351044,22.656464,26374664
2014-02-27,30.237192,30.588236,30.199242,30.578749,22.826445,23981978
2014-02-28,30.474382,30.749525,30.218216,30.464895,22.741455,29003550
2014-03-03,29.905123,30.493359,29.905123,30.341557,22.649380,25076663
2014-03-04,30.683111,31.062618,30.683111,31.015181,23.152229,27746655
2014-03-05,30.977230,31.261860,30.929790,31.072105,23.194721,23663776
2014-03-06,31.119545,31.271347,30.749525,30.796965,22.989332,21629029
2014-03-07,30.844402,30.986717,30.531309,30.768501,22.968084,18561783
2014-03-10,30.759012,30.882353,30.635674,30.730551,22.939756,16819100
2014-03-11,30.692600,30.948767,30.588236,30.759012,22.961006,25470648
2014-03-12,30.502846,30.901327,30.294119,30.341557,22.649380,34273445
2014-03-13,30.351044,30.379507,29.326376,29.525618,22.040302,48374068
2014-03-14,29.554079,29.829222,29.250475,29.629980,22.118210,28576680
2014-03-17,29.800758,29.914612,29.658443,29.810247,22.252769,22412467
2014-03-18,29.857685,30.417458,29.810247,30.294119,22.613970,24326742
2014-03-19,30.294119,30.436434,29.781784,30.085388,22.458162,24329482
2014-03-20,30.474382,30.474382,30.085388,30.275143,22.599804,23921373
2014-03-21,30.673624,30.825426,29.848198,30.531309,22.791029,65473215
2014-03-24,30.142315,30.265656,29.724857,29.876659,22.302351,44062681
2014-03-25,30.142315,30.351044,29.971537,30.189753,22.536060,22278398
2014-03-26,30.370020,30.749525,30.047438,30.531309,22.791029,33284793
2014-03-27,30.626186,30.721064,30.265656,30.455408,22.734365,29242176
2014-03-28,30.550285,30.815939,30.113852,30.246679,22.578558,23156275
2014-03-31,30.322580,30.531309,30.199242,30.474382,22.748537,19470753
2014-04-01,30.294119,30.597723,30.123341,30.313093,22.628136,23015776
2014-04-02,30.284630,30.730551,30.180265,30.635674,22.868938,22782632
2014-04-03,30.768501,30.825426,30.531309,30.740038,22.946840,21117944
2014-04-04,30.853889,31.015181,30.426945,30.512335,22.776871,27693323
2014-04-07,29.867172,30.085388,29.459204,29.601519,22.096958,57529955
2014-04-08,29.658443,29.781784,29.269449,29.288425,21.863241,36439626
2014-04-09,29.402277,29.648956,29.051233,29.629980,22.118210,40776098
2014-04-10,29.772297,29.819735,28.946869,29.041746,21.679100,32088714
2014-04-11,28.937382,28.937382,28.301708,28.330172,21.147926,43025439
2014-04-14,28.510435,28.586338,28.064516,28.339659,21.155005,30390825
2014-04-15,28.434534,28.605312,28.083490,28.358635,21.169170,31703371
2014-04-16,28.605312,28.671726,28.387096,28.548388,21.310816,31097005
2014-04-17,28.605312,28.842505,28.529411,28.700190,21.424135,27969787
2014-04-21,28.975332,29.354839,28.842505,29.278936,21.856161,31972985
2014-04-22,29.269449,29.648956,29.269449,29.411764,21.955311,27377439
2014-04-23,29.582542,29.582542,29.184061,29.335863,21.898651,21599833
2014-04-24,29.316889,29.316889,28.652752,29.136621,21.749916,26311845
2014-04-25,29.155598,29.222012,28.984819,29.174574,21.778254,19677653
2014-04-28,29.971537,30.692600,29.762808,30.398481,22.691879,75278366
2014-04-29,30.417458,30.445921,29.791271,30.132828,22.493570,41800691
2014-04-30,30.132828,30.303604,29.620493,29.677420,22.153614,38507363
2014-05-01,29.487665,29.962049,29.354839,29.554079,22.061548,43749221
2014-05-02,29.430740,29.468691,28.984819,29.174574,21.778254,43960759
2014-05-05,28.709677,28.719166,28.320683,28.425047,21.218750,57867340
2014-05-06,28.462997,28.472486,27.827324,27.922201,20.843384,57674669
2014-05-07,27.647058,27.969639,27.371918,27.533207,20.736197,51703338
2014-05-08,27.628082,27.931688,27.495256,27.675522,20.843384,38042444
2014-05-09,27.609108,27.713472,27.296015,27.542694,20.743341,41102100
2014-05-12,27.836811,27.874763,27.542694,27.637571,20.814796,22824054
2014-05-13,27.618595,27.893738,27.609108,27.703985,20.864815,27706920
2014-05-14,27.647058,27.779886,27.438330,27.609108,20.793360,28226858
2014-05-15,27.580645,27.685009,27.428843,27.571157,20.764780,28286093
2014-05-16,27.514231,28.036053,27.514231,27.628082,20.807650,37632332
2014-05-19,28.064516,28.187857,27.751423,27.779886,20.921982,43203882
2014-05-20,28.026566,28.026566,27.713472,27.751423,20.900541,26215299
2014-05-21,27.751423,28.387096,27.703985,28.055029,21.129198,22601765
2014-05-22,28.045542,28.339659,28.036053,28.140417,21.193510,22610303
2014-05-23,28.055029,28.121443,27.922201,27.979128,21.072037,19955909
2014-05-27,28.396584,28.453510,28.055029,28.092979,21.157784,28383588
2014-05-28,28.178368,28.292219,28.083490,28.092979,21.157784,28847242
2014-05-29,28.206831,28.235294,28.017078,28.083490,21.150637,25791485
2014-05-30,28.045542,28.225805,27.998102,28.111954,21.172073,27658119
2014-06-02,28.074003,28.273245,28.074003,28.187857,21.229239,21079051
2014-06-03,28.244781,28.292219,28.036053,28.074003,21.143488,25506695
2014-06-04,28.092979,28.216318,28.007589,28.121443,21.179218,24670767
2014-06-05,28.168880,28.263758,27.969639,28.235294,21.264963,20402910
2014-06-06,28.282732,28.339659,27.836811,27.912712,21.022017,28265223
2014-06-09,27.874763,27.922201,27.703985,27.846300,20.971996,25732883
2014-06-10,27.836811,27.988615,27.751423,27.988615,21.079182,19195764
2014-06-11,27.950665,28.036053,27.874763,27.922201,21.029163,19755649
2014-06-12,27.874763,28.074003,27.846300,27.941175,21.043459,25420477
2014-06-13,27.950665,28.083490,27.855787,28.017078,21.100618,20662932
2014-06-16,27.988615,28.187857,27.817837,28.092979,21.157784,26380039
2014-06-17,28.064516,28.102467,27.931688,27.969639,21.064888,19270704
2014-06-18,28.017078,28.187857,27.836811,28.187857,21.229239,20382463
2014-06-19,28.178368,28.187857,27.988615,28.074003,21.143488,21404527
2014-06-20,28.216318,28.387096,28.111954,28.254269,21.279255,32993362
2014-06-23,28.282732,28.320683,27.827324,27.941175,21.043459,26548679
2014-06-24,27.922201,27.969639,27.798861,27.798861,20.936274,24615221
2014-06-25,27.656546,28.311195,27.656546,28.273245,21.293550,33219972
2014-06-26,28.197344,28.263758,27.969639,28.074003,21.143488,20523699
2014-06-27,28.149904,28.225805,27.969639,28.149904,21.200657,32328815
2014-06-30,28.235294,28.311195,28.102467,28.159393,21.207798,21430033
2014-07-01,28.092979,28.671726,28.074003,28.538898,21.493620,26982611
2014-07-02,28.519924,28.861481,28.462997,28.814041,21.700838,19500792
2014-07-03,29.041746,29.070210,28.738140,28.965843,21.815166,15654957
2014-07-07,28.927895,29.060720,28.823528,28.927895,21.786587,18543444
2014-07-08,28.918406,28.927895,28.481974,28.605312,21.543633,23652182
2014-07-09,28.576851,28.652752,28.368120,28.510435,21.472185,21795982
2014-07-10,28.235294,28.500950,28.064516,28.462997,21.436459,21200367
2014-07-11,28.500950,28.576851,28.273245,28.529411,21.486479,19350913
2014-07-14,28.643265,28.776091,28.557875,28.690702,21.607948,21589820
2014-07-15,28.652752,29.051233,28.652752,28.851992,21.729425,32000494
2014-07-16,28.946869,29.383303,28.814041,29.373814,22.122419,37260165
2014-07-17,29.222012,29.705881,28.956356,28.984819,21.829460,34447039
2014-07-18,28.965843,29.174574,28.785580,29.155598,21.958073,25720973
2014-07-21,28.870968,29.070210,28.747627,28.795067,21.686546,23992624
2014-07-22,28.984819,29.136621,28.842505,28.927895,21.786587,19754384
2014-07-23,29.117647,29.117647,28.766603,28.833017,21.715128,22255632
2014-07-24,28.814041,29.003796,28.766603,28.785580,21.679403,15640306
2014-07-25,28.766603,28.795067,28.538898,28.643265,21.572214,15284581
2014-07-28,28.263758,28.624289,28.254269,28.557875,21.507910,28762290
2014-07-29,28.776091,28.927895,28.168880,28.206831,21.243521,39960934
2014-07-30,27.998102,28.026566,27.542694,27.760912,21.092154,35826092
2014-07-31,27.760912,27.817837,27.229603,27.229603,20.688475,40419003
2014-08-01,27.229603,27.609108,27.220114,27.381405,20.803810,33034046
2014-08-04,27.466793,27.476280,27.134726,27.277040,20.724516,25448514
2014-08-05,27.115749,27.239088,26.840607,26.954458,20.479422,29181571
2014-08-06,26.850096,26.935484,26.650854,26.831120,20.385710,24642731
2014-08-07,26.982922,26.982922,26.489565,26.603416,20.212709,32163126
2014-08-08,26.641365,26.944971,26.442125,26.888046,20.428961,31736256
2014-08-11,27.068312,27.125237,26.745731,26.802656,20.364086,23246813
2014-08-12,26.812143,26.907021,26.593927,26.641365,20.241541,21536277
2014-08-13,26.802656,26.982922,26.736242,26.764706,20.335251,18397886
2014-08-14,26.812143,27.314991,26.726755,27.258064,20.710098,21074730
2014-08-15,27.381405,27.419355,26.954458,27.172676,20.645220,22910482
2014-08-18,27.277040,27.457306,27.220114,27.362429,20.789389,24209958
2014-08-19,27.485769,27.542694,27.220114,27.457306,20.861475,19869376
2014-08-20,27.352942,27.495256,27.267551,27.409866,20.825430,15844677
2014-08-21,27.438330,27.504744,27.267551,27.343454,20.774969,25687561
2014-08-22,27.381405,27.495256,27.343454,27.438330,20.847057,17231635
2014-08-25,27.447819,27.599621,27.428843,27.428843,20.839853,17833680
2014-08-26,27.542694,27.808350,27.476280,27.713472,21.056108,18120790
2014-08-27,27.960152,28.055029,27.865274,27.979128,21.257946,24440679
2014-08-28,27.922201,28.149904,27.855787,27.874763,21.178652,21716616
2014-08-29,27.950665,27.979128,27.789373,27.884251,21.185858,17690863
2014-09-02,27.713472,27.903227,27.666035,27.760912,21.092154,21837721
2014-09-03,27.941175,28.017078,27.732449,27.893738,21.193068,22258477
2014-09-04,28.017078,28.036053,27.798861,27.865274,21.171444,23582301
2014-09-05,27.798861,28.140417,27.713472,28.130930,21.373283,18518885
2014-09-08,28.064516,28.130930,27.798861,27.893738,21.193068,15416963
2014-09-09,27.912712,27.931688,27.523720,27.732449,21.070520,22808560
2014-09-10,27.751423,28.017078,27.666035,27.931688,21.221903,20482804
2014-09-11,27.884251,28.121443,27.779886,28.111954,21.358864,19628537
2014-09-12,27.960152,28.083490,27.836811,27.922201,21.214693,19187754
2014-09-15,27.931688,28.387096,27.874763,28.387096,21.567911,25633912
2014-09-16,28.415560,28.576851,28.225805,28.510435,21.661625,20662194
2014-09-17,28.643265,28.908918,28.557875,28.795067,21.877876,27632191
2014-09-18,28.851992,29.146111,28.785580,29.013283,22.043674,27852793
2014-09-19,29.184061,29.259962,28.709677,28.842505,21.913916,36913399
2014-09-22,28.709677,28.814041,28.444023,28.633776,21.755335,26223731
2014-09-23,28.301708,28.681213,27.988615,28.510435,21.661625,30758460
2014-09-24,28.567362,28.889942,28.529411,28.757116,21.849043,23272847
2014-09-25,28.776091,28.814041,28.434534,28.444023,21.611164,23822086
2014-09-26,28.434534,28.444023,28.045542,28.197344,21.423742,25074238
2014-09-29,28.149904,28.311195,28.055029,28.244781,21.459784,21048169
2014-09-30,28.244781,28.453510,28.036053,28.055029,21.315611,27046167
2014-10-01,27.865274,27.903227,27.533207,27.656546,21.012854,37825847
2014-10-02,27.666035,27.789373,27.409866,27.571157,20.947977,29724908
2014-10-03,27.789373,27.808350,27.514231,27.722960,21.063316,25378107
2014-10-06,27.846300,27.903227,27.523720,27.675522,21.027275,17397640
2014-10-07,27.542694,27.628082,27.314991,27.314991,20.753349,26019676
2014-10-08,27.333965,27.884251,27.077799,27.874763,21.178652,31123671
2014-10-09,27.893738,27.931688,27.447819,27.504744,20.897518,24072411
2014-10-10,27.618595,27.960152,27.514231,27.637571,20.998436,33796826
2014-10-13,27.666035,27.789373,26.963947,27.011385,20.522678,35930228
2014-10-14,27.172676,27.324478,26.944971,27.001898,20.515467,24516462
2014-10-15,26.745731,26.850096,26.148008,26.745731,20.320835,43407620
2014-10-16,26.442125,26.574953,26.100569,26.280834,19.967625,39843835
2014-10-17,26.385199,26.574953,26.214420,26.404175,20.061333,34331731
2014-10-20,26.442125,26.537003,26.185959,26.499050,20.133411,41027372
2014-10-21,26.679317,27.058825,26.565466,26.831120,20.385710,38453714
2014-10-22,26.802656,27.030361,26.574953,26.850096,20.400127,32451184
2014-10-23,27.182163,27.390892,27.106262,27.134726,20.616388,32436955
2014-10-24,27.324478,27.770397,27.239088,27.618595,20.984022,29959845
2014-10-27,27.599621,27.713472,27.466793,27.542694,20.926350,24207323
2014-10-28,27.675522,27.798861,27.381405,27.599621,20.969601,34131050
2014-10-29,27.656546,28.111954,27.552181,27.979128,21.257946,28814990
2014-10-30,27.884251,28.444023,27.884251,28.311195,21.510242,22236449
2014-10-31,28.472486,28.652752,28.282732,28.415560,21.589542,26555741
2014-11-03,28.368120,28.652752,28.330172,28.643265,21.762535,22908374
2014-11-04,28.595825,28.747627,28.339659,28.728653,21.827421,25702949
2014-11-05,28.814041,28.851992,28.415560,28.500950,21.841961,20878159
2014-11-06,28.538898,28.709677,28.434534,28.500950,21.841961,17409340
2014-11-07,28.586338,28.586338,28.235294,28.387096,21.754709,18200472
2014-11-10,28.425047,28.728653,28.282732,28.652752,21.958300,24073782
2014-11-11,28.633776,28.842505,28.557875,28.766603,22.045544,16579209
2014-11-12,28.681213,28.975332,28.681213,28.861481,22.118254,24736958
2014-11-13,28.956356,29.051233,28.709677,28.861481,22.118254,15127957
2014-11-14,28.823528,28.994307,28.671726,28.785580,22.060087,19112182
2014-11-17,28.377609,28.851992,28.349146,28.766603,22.045544,27653587
2014-11-18,28.927895,29.108158,28.747627,29.022770,22.241865,21327901
2014-11-19,28.861481,28.994307,28.728653,28.880455,22.132797,16734253
2014-11-20,28.776091,28.927895,28.700190,28.880455,22.132797,17366653
2014-11-21,29.174574,29.203035,28.652752,28.889942,22.140066,29088081
2014-11-24,28.965843,29.060720,28.576851,28.671726,21.972839,34521240
2014-11-25,28.662239,29.089184,28.633776,28.908918,22.154610,26884273
2014-11-26,29.079697,29.525618,29.022770,29.506641,22.612682,28959704
2014-11-28,29.535105,30.018974,29.468691,29.554079,22.649036,21373750
2014-12-01,29.297913,29.895636,29.297913,29.658443,22.729017,24190776
2014-12-02,29.829222,30.000000,29.677420,29.952562,22.954414,26758530
2014-12-03,29.886148,30.151802,29.705881,30.123341,23.085295,33154202
2014-12-04,29.943073,30.189753,29.743834,30.047438,23.027126,20106420
2014-12-05,30.028463,30.502846,29.981026,30.351044,23.259800,26196432
2014-12-08,30.151802,30.569260,30.132828,30.332067,23.245251,28318029
2014-12-09,29.933586,30.370020,29.838711,30.313093,23.230717,27809158
2014-12-10,30.360531,30.521822,30.123341,30.227703,23.165274,31848929
2014-12-11,30.227703,31.423149,29.895636,30.028463,23.012585,27788921
2014-12-12,29.734344,29.829222,29.278936,29.364326,22.503618,29000072
2014-12-15,29.535105,29.554079,29.117647,29.278936,22.438173,33448268
2014-12-16,29.250475,29.943073,29.070210,29.098673,22.300030,24954188
2014-12-17,29.127134,29.743834,29.013283,29.525618,22.627224,25988478
2014-12-18,29.905123,30.360531,29.810247,30.332067,23.245251,37867058
2014-12-19,30.275143,30.445921,29.990513,30.303604,23.223436,47377089
2014-12-22,30.227703,30.474382,30.000000,30.445921,23.332504,19388330
2014-12-23,30.531309,30.578749,29.193548,29.838711,22.867168,36675511
2014-12-24,29.829222,30.028463,29.791271,29.810247,22.845352,11407442
2014-12-26,29.886148,30.208729,29.696396,30.028463,23.012585,9071146
2014-12-29,29.848198,30.000000,29.772297,29.781784,22.823538,13359977
2014-12-30,29.677420,29.876659,29.639469,29.772297,22.816271,11628993
2014-12-31,29.582542,30.075901,29.544592,29.554079,22.649036,15736220
2015-01-02,29.667933,30.151802,29.620493,29.724857,22.779915,16371571
2015-01-05,29.743834,29.800758,29.421251,29.563566,22.656307,24786391
2015-01-06,29.667933,30.227703,29.525618,29.810247,22.845352,29468681
2015-01-07,30.094877,30.237192,29.962049,30.218216,23.158001,20248816
2015-01-08,30.683111,30.967743,30.569260,30.834915,23.630613,49169522
2015-01-09,30.815939,31.024668,30.759012,30.977230,23.739681,26083022
2015-01-12,30.996204,31.195446,30.939280,31.091082,23.826929,24867865
2015-01-13,31.195446,31.527514,30.474382,30.777988,23.586987,35989568
2015-01-14,30.559772,31.043644,30.483871,30.815939,23.616068,32301727
2015-01-15,30.958254,31.091082,30.597723,30.740038,23.557905,27009593
2015-01-16,30.635674,31.138519,30.607210,31.119545,23.848745,25146648
2015-01-20,31.280834,31.413662,30.872866,31.404175,24.066874,44449393
2015-01-21,31.233397,31.783682,30.891842,30.967743,23.732409,35027793
2015-01-22,30.996204,31.148008,30.407970,31.129032,23.856016,31389069
2015-01-23,31.185959,31.214420,30.768501,30.787476,23.594263,27378599
2015-01-26,30.806452,31.166983,30.521822,31.119545,23.848745,28285566
2015-01-27,30.683111,31.641365,30.645161,30.929790,23.703323,42732322
2015-01-28,30.901327,31.442125,29.895636,30.313093,23.230717,33774481
2015-01-29,30.275143,30.322580,29.924099,30.199242,23.143461,30735905
2015-01-30,30.047438,30.170778,29.601519,29.648956,22.721752,45396623
2015-02-02,29.829222,30.028463,29.430740,30.028463,23.012585,24549979
2015-02-03,30.208729,30.512335,29.848198,30.379507,23.281610,34785267
2015-02-04,30.332067,30.616697,30.094877,30.426945,23.523664,38671365
2015-02-05,31.347248,31.499050,30.929790,31.299810,24.198498,62653660
2015-02-06,31.271347,31.707781,31.053131,31.470589,24.330530,36868498
2015-02-09,31.290323,31.650854,31.166983,31.375711,24.257177,32236379
2015-02-10,31.764706,32.466793,31.698292,32.400379,25.049372,62633318
2015-02-11,32.258064,32.741936,32.258064,32.495255,25.122719,41574608
2015-02-12,32.523720,33.178368,32.476280,33.083492,25.577503,46014267
2015-02-13,32.922199,33.159393,32.741936,32.865276,25.408794,24652638
2015-02-17,32.770397,33.055027,32.703983,32.808350,25.364780,24102029
2015-02-18,32.808350,32.808350,32.485767,32.713470,25.291424,22794015
2015-02-19,32.571156,32.703983,32.362431,32.647060,25.240084,28097954
2015-02-20,32.514233,32.808350,32.352940,32.789375,25.350111,27705022
2015-02-23,32.362431,32.751423,32.314991,32.628082,25.225410,24383868
2015-02-24,32.466793,32.580647,32.333965,32.580647,25.188742,20402805
2015-02-25,32.495255,33.007591,32.191650,32.884251,25.423460,39229880
2015-02-26,32.703983,32.941177,32.618595,32.817837,25.372112,20977551
2015-02-27,32.675522,32.884251,32.533207,32.561668,25.174063,25705901
2015-03-02,32.561668,33.017078,32.314991,32.988613,25.504145,22505008
2015-03-03,32.969639,33.102467,32.647060,32.789375,25.350111,25343641
2015-03-04,32.722961,32.988613,32.504745,32.865276,25.408794,20434636
2015-03-05,32.950665,33.026566,32.637569,32.703983,25.284092,24717354
2015-03-06,32.495255,32.694496,32.020874,32.229603,24.917336,42080528
2015-03-09,32.134724,32.428844,31.935484,32.286530,24.961349,32858028
2015-03-10,32.096775,32.381405,31.935484,32.049335,24.777971,40344696
2015-03-11,32.239090,32.352940,31.907021,31.907021,24.667942,26996840
2015-03-12,32.077801,32.314991,32.049335,32.258064,24.939339,29699085
2015-03-13,32.182163,32.258064,31.973434,32.258064,24.939339,29596847
2015-03-16,32.333965,32.789375,32.220116,32.675522,25.262085,30615643
2015-03-17,32.371918,32.542694,32.201138,32.419353,25.064039,21746760
2015-03-18,32.286530,32.732449,32.020874,32.618595,25.218075,34923131
2015-03-19,32.523720,32.618595,32.324478,32.400379,25.049372,21541020
2015-03-20,32.381405,32.703983,32.239090,32.495255,25.122719,62355378
2015-03-23,32.741936,33.633778,32.722961,33.254269,25.709530,53549524
2015-03-24,33.149906,33.206833,32.732449,32.751423,25.320770,34953907
2015-03-25,32.836811,33.206833,32.514233,32.542694,25.159393,30783229
2015-03-26,32.362431,32.637569,32.210625,32.409866,25.056700,26167553
2015-03-27,32.675522,32.827324,32.476280,32.760910,25.328106,24073782
2015-03-30,32.827324,33.415562,32.779884,33.206833,25.672852,26890386
2015-03-31,33.102467,33.330170,32.979126,33.007591,25.518816,27937956
2015-04-01,33.055027,33.055027,32.362431,32.571156,25.181398,33984017
2015-04-02,32.656548,32.855785,32.466793,32.618595,25.218075,26467837
2015-04-06,32.656548,33.026566,32.476280,32.713470,25.291424,22640447
2015-04-07,32.855785,33.102467,32.741936,32.770397,25.335440,15105085
2015-04-08,32.741936,33.055027,32.656548,32.865276,25.408794,24215123
2015-04-09,32.865276,33.263756,32.618595,33.235294,25.694857,30864493
2015-04-10,33.130932,33.652752,33.111954,33.624287,25.995592,25668800
2015-04-13,33.538898,33.709679,33.216320,33.292221,25.738871,36155573
2015-04-14,33.254269,33.500950,33.121441,33.235294,25.694857,16844712
2015-04-15,33.586338,33.652752,33.320683,33.406071,25.826889,31173209
2015-04-16,33.273247,33.481972,33.225807,33.387096,25.812216,20637742
2015-04-17,33.206833,33.273247,32.998100,33.244781,25.702196,30265610
2015-04-20,33.244781,33.434536,33.149906,33.216320,25.680187,23612551
2015-04-21,33.301708,33.586338,33.017078,33.102467,25.592165,23256932
2015-04-22,33.036053,33.292221,33.017078,33.140415,25.621506,15352880
2015-04-23,33.102467,33.586338,33.036053,33.548386,25.936914,23932019
2015-04-24,33.396584,33.586338,33.254269,33.462997,25.870899,24032570
2015-04-27,33.529411,33.643265,32.656548,32.817837,25.372112,44786673
2015-04-28,32.960152,33.092979,32.400379,32.713470,25.291424,48659807
2015-04-29,32.419353,32.694496,32.210625,32.533207,25.152061,39572852
2015-04-30,32.362431,32.476280,31.982922,32.191650,24.887995,29205391
2015-05-01,32.125237,32.457306,32.125237,32.333965,24.998022,22706744
2015-05-04,32.362431,32.741936,32.305504,32.561668,25.174063,24864282
2015-05-05,32.609108,32.666035,32.267551,32.371918,25.027359,23590839
