Date,Open,High,Low,Close,Adj Close,Volume
2013-09-19,190.769226,191.461533,187.692307,188.153839,156.884125,6462716
2013-09-20,188.846161,188.923080,184.615387,184.692307,153.997849,8833890
2013-09-23,186.153839,187.538467,185.769226,186.769226,155.729584,5383898
2013-09-24,186.307693,188.769226,186.307693,187.076920,155.986130,4293159
2013-09-25,186.923080,188.307693,186.153839,186.384613,155.408936,3828266
2013-09-26,186.923080,188.538467,184.307693,186.538467,155.537170,4453735
2013-09-27,185.384613,185.384613,184.153839,185.000000,154.254379,3347994
2013-09-30,183.692307,185.230774,183.230774,183.769226,153.228210,4594668
2013-10-01,184.153839,186.307693,183.846161,185.923080,155.024048,3768076
2013-10-02,185.692307,187.307693,185.000000,187.153839,156.050262,4449198
2013-10-03,186.307693,186.538467,183.384613,185.384613,154.575089,4871386
2013-10-04,186.000000,186.000000,183.846161,185.000000,154.254379,4329949
2013-10-07,183.384613,185.615387,183.076920,184.153839,153.548874,3767608
2013-10-08,184.000000,184.000000,182.076920,182.076920,151.817123,5510804
2013-10-09,183.384613,183.384613,180.769226,181.307693,151.175766,4562415
2013-10-10,183.846161,186.538467,183.230774,186.538467,155.537170,4962815
2013-10-11,187.076920,188.384613,186.153839,187.692307,156.499283,4443192
2013-10-14,186.230774,187.538467,185.846161,187.538467,156.371002,2863497
2013-10-15,186.692307,188.076920,185.769226,186.076920,155.152344,3687736
2013-10-16,187.307693,187.692307,185.615387,187.384613,156.242706,3929978
2013-10-17,187.538467,189.846161,186.384613,189.846161,158.295166,5907512
2013-10-18,193.923080,198.076920,193.000000,196.538467,163.875244,12805949
2013-10-21,199.000000,202.692307,198.384613,201.076920,167.659454,7901712
2013-10-22,201.461533,201.846161,199.846161,200.153839,166.889786,5635877
2013-10-23,199.923080,200.000000,197.230774,197.692307,164.837326,5140954
2013-10-24,198.769226,200.153839,197.461533,199.538467,166.376678,4500483
2013-10-25,200.538467,200.615387,198.461533,199.076920,165.991821,3558542
2013-10-28,199.076920,201.230774,198.153839,200.692307,167.338806,4153760
2013-10-29,201.461533,202.307693,200.538467,201.615387,168.108429,4996680
2013-10-30,202.230774,203.692307,201.461533,202.846161,169.134644,5179252
2013-10-31,202.692307,203.384613,200.923080,201.076920,167.659454,5570825
2013-11-01,200.384613,204.923080,200.230774,204.153839,170.225006,7232485
2013-11-04,204.538467,204.538467,202.384613,203.307693,169.519485,3661593
2013-11-05,202.461533,204.000000,202.000000,203.230774,169.455368,3236675
2013-11-06,203.615387,207.538467,203.461533,206.923080,172.534058,7625644
2013-11-07,207.230774,209.153839,204.615387,204.615387,170.609879,7740408
2013-11-08,203.230774,208.153839,203.076920,208.076920,173.496078,4902157
2013-11-11,207.846161,208.000000,206.846161,207.769226,173.239563,3105479
2013-11-12,207.076920,208.769226,206.230774,208.076920,173.496078,4882826
2013-11-13,207.461533,208.846161,205.769226,208.846161,174.137527,4471168
2013-11-14,208.846161,209.230774,206.615387,207.615387,173.111267,4219098
2013-11-15,207.769226,211.000000,207.461533,209.230774,174.458252,6720805
2013-11-18,209.846161,211.538467,208.538467,209.384613,174.586472,5080933
2013-11-19,208.692307,210.230774,207.076920,207.923080,173.367783,4643860
2013-11-20,207.615387,209.000000,206.769226,207.384613,172.918884,3937232
2013-11-21,207.846161,207.846161,205.846161,207.000000,172.598206,3946995
2013-11-22,206.692307,208.384613,206.615387,208.307693,173.688538,2866214
2013-11-25,208.769226,209.000000,205.615387,205.615387,171.443634,4203602
2013-11-26,205.538467,207.307693,205.538467,206.000000,171.764404,4751630
2013-11-27,206.384613,206.923080,205.769226,206.384613,172.085052,2952001
2013-11-29,205.769226,206.692307,204.846161,205.076920,170.994736,2782767
2013-12-02,205.000000,205.692307,204.307693,205.076920,170.994736,4504591
2013-12-03,204.615387,204.615387,202.615387,204.307693,170.353317,4256954
2013-12-04,202.615387,205.076920,201.538467,204.923080,170.866394,5843123
2013-12-05,204.846161,204.923080,202.692307,203.461533,169.647766,3699202
2013-12-06,205.923080,207.538467,205.230774,207.230774,172.790558,3295149
2013-12-09,207.153839,210.230774,206.769226,209.153839,174.394058,3994328
2013-12-10,208.384613,210.692307,208.230774,208.769226,174.073364,4012411
2013-12-11,208.538467,208.692307,204.153839,204.461533,170.481567,5220982
2013-12-12,203.846161,205.384613,203.692307,204.153839,170.225006,4024826
2013-12-13,204.538467,207.230774,203.923080,206.461533,172.149216,5178381
2013-12-16,207.230774,208.384613,206.692307,207.538467,173.047195,5220800
2013-12-17,208.461533,208.769226,207.230774,207.923080,173.367783,4762238
2013-12-18,207.923080,211.307693,206.461533,210.846161,175.805099,7184944
2013-12-19,209.000000,210.769226,206.384613,210.153839,176.645660,6595667
2013-12-20,209.769226,211.307693,207.846161,210.461533,176.904312,10160124
2013-12-23,211.000000,211.461533,209.769226,210.769226,177.162949,3887442
2013-12-24,210.615387,212.769226,210.461533,212.384613,178.520767,1964261
2013-12-26,212.923080,215.076920,212.307693,214.076920,179.943237,3219489
2013-12-27,214.153839,214.923080,213.538467,214.076920,179.943237,2468791
2013-12-30,214.153839,215.230774,213.846161,214.538467,180.331207,3098199
2013-12-31,214.615387,216.076920,214.076920,215.615387,181.236359,3939871
2014-01-02,214.307693,214.923080,210.846161,211.538467,177.809540,5388981
2014-01-03,211.692307,212.307693,210.846161,211.384613,177.680222,3584204
2014-01-06,212.769226,213.307693,208.846161,209.692307,176.257675,3816358
2014-01-07,211.384613,211.461533,209.307693,209.923080,176.451691,3214640
2014-01-08,210.384613,210.461533,208.615387,209.307693,175.934433,3362957
2014-01-09,210.230774,210.461533,207.153839,209.384613,175.999069,4070482
2014-01-10,209.153839,209.461533,206.615387,207.384613,174.317993,5047718
2014-01-13,207.538467,208.461533,205.230774,205.615387,172.830811,4474496
2014-01-14,206.461533,207.692307,205.692307,207.461533,174.382660,3242967
2014-01-15,208.846161,210.769226,207.769226,210.307693,176.774994,4142229
2014-01-16,209.384613,209.769226,208.307693,209.230774,175.869781,4244279
2014-01-17,206.769226,207.076920,202.153839,204.461533,171.860962,12641278
2014-01-21,205.615387,205.692307,200.307693,202.230774,169.985901,7792031
2014-01-22,202.307693,202.384613,199.923080,199.923080,168.046127,6327529
2014-01-23,199.846161,199.846161,196.384613,198.615387,166.946960,7546162
2014-01-24,196.692307,196.846161,191.923080,191.923080,161.321732,12428650
2014-01-27,194.307693,194.538467,191.538467,192.846161,162.097641,7871240
2014-01-28,194.846161,197.076920,194.615387,195.846161,164.619278,6555354
2014-01-29,194.923080,196.307693,193.538467,194.538467,163.520126,5151861
2014-01-30,196.153839,196.846161,194.846161,196.153839,164.877914,3912246
2014-01-31,193.923080,195.230774,192.923080,193.307693,162.485550,5243420
2014-02-03,193.307693,193.923080,187.076920,187.307693,157.442230,9808682
2014-02-04,188.692307,190.615387,187.692307,189.000000,158.864731,5961280
2014-02-05,188.153839,189.538467,187.076920,188.615387,158.541443,5233761
2014-02-06,190.769226,193.076920,189.384613,191.923080,161.321732,5814172
2014-02-07,193.846161,194.461533,192.307693,193.769226,162.873505,4513717
2014-02-10,195.307693,195.307693,191.769226,192.692307,161.968323,4290572
2014-02-11,193.923080,196.307693,193.538467,195.615387,164.425323,4236362
2014-02-12,196.692307,197.153839,195.000000,195.307693,164.166687,3279627
2014-02-13,194.076920,195.692307,193.153839,195.692307,164.489960,4206436
2014-02-14,195.923080,198.846161,195.230774,198.000000,166.429688,3240692
2014-02-18,200.076920,200.307693,197.307693,197.307693,165.847824,3798080
2014-02-19,197.538467,198.230774,195.153839,195.384613,164.231339,4406103
2014-02-20,194.692307,194.769226,192.461533,193.230774,163.840042,4195737
2014-02-21,193.230774,193.769226,191.846161,191.846161,162.666046,4828980
2014-02-24,192.461533,195.769226,192.000000,194.538467,164.948807,4943029
2014-02-25,195.230774,196.000000,193.615387,194.384613,164.818344,4301752
2014-02-26,194.846161,195.076920,193.076920,194.615387,165.013977,3871972
2014-02-27,193.923080,196.615387,193.461533,196.153839,166.318466,2965742
2014-02-28,196.461533,197.615387,194.692307,195.923080,166.122803,3826784
2014-03-03,193.923080,193.923080,191.692307,193.230774,163.840042,4447378
2014-03-04,196.307693,197.923080,195.846161,197.307693,167.296844,4762992
2014-03-05,198.307693,199.692307,197.307693,199.461533,169.123047,3916731
2014-03-06,200.461533,202.153839,200.153839,201.692307,171.014511,4538443
2014-03-07,202.538467,202.692307,199.769226,201.000000,170.427567,3546920
2014-03-10,200.923080,201.000000,198.769226,200.307693,169.840469,2894255
2014-03-11,200.461533,200.769226,198.153839,199.230774,168.927383,3232281
2014-03-12,197.538467,198.692307,197.153839,198.153839,168.014282,3050333
2014-03-13,200.000000,200.000000,193.923080,194.923080,165.274918,4922463
2014-03-14,194.230774,195.230774,193.000000,193.153839,163.774750,3829969
2014-03-17,194.307693,197.153839,194.230774,195.615387,165.861923,5929820
2014-03-18,196.307693,197.923080,195.923080,197.307693,167.296844,3092063
2014-03-19,197.230774,197.692307,193.153839,194.461533,164.883591,4582084
2014-03-20,195.153839,195.153839,193.230774,194.384613,164.818344,4642599
2014-03-21,197.615387,198.692307,194.923080,195.384613,165.666245,7170657
2014-03-24,196.076920,196.384613,193.846161,195.461533,165.731476,4049058
2014-03-25,196.769226,197.769226,195.307693,197.692307,167.622940,4050085
2014-03-26,198.461533,199.384613,196.923080,197.076920,167.101089,4137913
2014-03-27,196.769226,198.846161,196.230774,198.538467,168.340408,3852732
2014-03-28,199.230774,200.153839,198.307693,199.076920,168.796921,3859882
2014-03-31,200.153839,200.615387,198.538467,199.153839,168.862183,4171557
2014-04-01,198.692307,199.923080,198.076920,199.000000,168.731705,3704480
2014-04-02,199.384613,200.461533,199.000000,200.307693,169.840469,3432481
2014-04-03,201.153839,202.000000,200.384613,201.769226,171.079758,2893722
2014-04-04,202.846161,203.076920,199.923080,200.153839,169.710052,4308304
2014-04-07,199.615387,200.307693,198.000000,198.846161,168.601257,3957057
2014-04-08,198.153839,199.384613,197.461533,198.076920,167.949036,3499067
2014-04-09,198.923080,199.692307,196.846161,199.615387,169.253525,3273075
2014-04-10,200.692307,200.846161,196.692307,196.769226,166.840271,4718181
2014-04-11,196.230774,198.153839,195.615387,195.615387,165.861923,4851587
2014-04-14,196.769226,198.076920,195.615387,197.769226,167.688095,3258710
2014-04-15,197.461533,199.153839,196.769226,198.615387,168.405594,3937349
2014-04-16,200.076920,201.538467,199.153839,200.923080,170.362289,4354558
2014-04-17,203.615387,205.846161,203.461533,204.307693,173.232101,9055618
2014-04-21,204.846161,205.461533,204.307693,204.538467,173.427750,3267069
2014-04-22,205.384613,205.923080,204.384613,204.461533,173.362518,3613558
2014-04-23,204.384613,205.076920,203.000000,203.230774,172.318970,3843723
2014-04-24,203.384613,204.923080,201.769226,203.538467,172.579926,3325153
2014-04-25,204.384613,206.153839,204.230774,204.615387,173.493042,4387526
2014-04-28,205.538467,206.538467,204.076920,206.000000,174.667038,4493710
2014-04-29,206.384613,206.769226,204.538467,205.846161,174.536560,3597906
2014-04-30,206.153839,206.923080,205.000000,206.846161,175.384460,3791463
2014-05-01,205.615387,206.384613,204.923080,205.923080,174.601746,3351361
2014-05-02,205.923080,206.692307,205.076920,205.230774,174.014786,3051555
2014-05-05,205.307693,205.307693,203.846161,204.461533,173.362518,2156648
2014-05-06,203.923080,204.076920,201.461533,201.461533,170.818832,3254446
2014-05-07,202.076920,204.076920,202.076920,204.076920,173.036423,3161561
2014-05-08,203.692307,204.615387,202.307693,203.384613,172.449432,2715297
2014-05-09,204.307693,204.384613,202.384613,203.230774,172.318970,2266927
2014-05-12,204.461533,206.615387,203.923080,206.538467,175.123581,3082404
2014-05-13,206.846161,207.307693,205.923080,207.076920,175.580154,2662777
2014-05-14,207.000000,207.384613,205.153839,205.846161,174.536560,2696408
2014-05-15,205.538467,206.153839,202.461533,204.615387,173.493042,4391803
2014-05-16,203.769226,205.230774,202.846161,205.153839,173.949539,3749317
2014-05-19,204.230774,205.307693,203.692307,204.692307,173.558228,2356861
2014-05-20,204.692307,204.769226,201.153839,202.307693,171.536316,3052023
2014-05-21,202.846161,204.000000,202.692307,203.769226,172.775497,2267707
2014-05-22,203.230774,204.384613,202.384613,203.923080,172.905945,2031731
2014-05-23,204.230774,204.461533,203.307693,203.923080,172.905945,1928303
2014-05-27,204.230774,204.846161,203.461533,204.384613,173.297272,2381314
2014-05-28,204.307693,205.461533,204.076920,205.076920,173.884369,2366741
2014-05-29,205.307693,205.692307,204.230774,205.692307,174.406036,1953211
2014-05-30,204.923080,206.076920,204.615387,206.076920,174.732224,2461368
2014-06-02,205.461533,206.538467,204.692307,206.384613,174.993118,2226055
2014-06-03,205.769226,206.230774,205.153839,206.076920,174.732224,2423382
2014-06-04,205.692307,205.692307,204.153839,204.230774,173.166885,2596074
2014-06-05,204.153839,206.000000,203.461533,205.923080,174.601746,3255382
2014-06-06,206.076920,209.538467,205.846161,209.076920,177.275925,4385784
2014-06-09,208.153839,211.769226,207.769226,211.076920,178.971695,3676699
2014-06-10,210.076920,211.230774,209.538467,210.846161,178.776031,2839512
2014-06-11,210.153839,210.461533,208.153839,208.846161,177.080276,3213860
2014-06-12,208.461533,208.923080,206.846161,207.384613,175.841019,3346538
2014-06-13,206.769226,208.230774,206.769226,208.000000,176.362793,2487095
2014-06-16,207.307693,207.461533,205.769226,206.307693,174.927917,3468543
2014-06-17,206.076920,207.538467,205.230774,206.692307,175.254059,2768818
2014-06-18,206.769226,207.230774,205.307693,206.846161,175.384460,3410849
2014-06-19,205.076920,207.538467,205.076920,207.153839,177.094238,4108676
2014-06-20,207.846161,208.000000,206.692307,207.461533,177.357254,6468566
2014-06-23,208.076920,208.153839,204.615387,205.230774,175.450195,4061772
2014-06-24,205.076920,206.769226,203.923080,204.461533,174.792572,3434457
2014-06-25,203.615387,203.923080,202.615387,203.230774,173.740402,3413956
2014-06-26,203.538467,203.538467,201.538467,202.230774,172.885529,3010670
2014-06-27,202.230774,203.307693,201.769226,203.307693,173.806168,4570176
2014-06-30,203.384613,203.461533,201.692307,202.153839,172.819748,3855943
2014-07-01,202.076920,203.846161,202.000000,203.076920,173.608902,3648385
2014-07-02,202.692307,205.000000,202.615387,204.692307,174.989914,2766933
2014-07-03,206.230774,206.846161,206.000000,206.615387,176.633865,2666807
2014-07-07,206.153839,206.461533,205.230774,205.769226,175.910507,3284190
2014-07-08,204.769226,205.000000,202.692307,202.846161,173.411652,3783728
2014-07-09,203.307693,203.307693,202.000000,202.461533,173.082809,4916665
2014-07-10,201.000000,202.230774,200.769226,201.538467,172.293686,4321005
2014-07-11,201.461533,204.230774,200.923080,204.230774,174.595337,4607226
2014-07-14,204.846161,206.615387,204.769226,205.076920,175.318680,3285594
2014-07-15,205.769226,206.153839,204.230774,204.692307,174.989914,5387226
2014-07-16,205.307693,208.846161,205.076920,207.846161,177.686081,6107881
2014-07-17,207.076920,207.538467,204.615387,204.692307,174.989914,4881357
2014-07-18,205.923080,206.000000,201.923080,203.538467,174.003510,7202390
2014-07-21,202.538467,202.538467,197.846161,199.846161,170.846909,7714590
2014-07-22,200.538467,200.769226,198.846161,200.153839,171.109955,4489498
2014-07-23,200.538467,200.692307,199.307693,199.307693,170.386612,4167904
2014-07-24,199.615387,200.615387,199.230774,199.538467,170.583862,2861404
2014-07-25,199.769226,199.923080,197.923080,198.384613,169.597488,3202433
2014-07-28,197.461533,197.923080,195.692307,196.846161,168.282257,4287426
2014-07-29,196.692307,197.846161,195.769226,195.769226,167.361588,2928757
2014-07-30,196.769226,198.384613,195.384613,197.230774,168.611069,3358966
2014-07-31,196.384613,196.615387,193.461533,193.461533,165.388794,4939376
2014-08-01,192.846161,195.076920,190.384613,195.000000,166.704025,5225844
2014-08-04,194.846161,195.538467,193.076920,194.384613,166.177887,3693339
2014-08-05,193.076920,194.538467,191.923080,192.461533,164.533890,3600259
2014-08-06,193.307693,196.692307,193.000000,195.692307,167.295837,6138938
2014-08-07,197.000000,197.692307,195.538467,196.153839,167.690430,4701775
2014-08-08,195.846161,197.461533,194.615387,197.384613,168.742599,2980835
2014-08-11,198.769226,200.000000,197.846161,198.384613,169.597488,3623503
2014-08-12,198.846161,198.923080,196.846161,197.000000,168.413742,2831439
2014-08-13,197.846161,199.384613,197.692307,198.692307,169.860550,2583113
2014-08-14,199.153839,199.615387,197.923080,199.076920,170.189331,3031873
2014-08-15,199.615387,199.769226,196.230774,197.230774,168.611069,3661827
2014-08-18,199.000000,200.538467,198.846161,200.538467,171.438751,3485287
2014-08-19,201.076920,201.230774,200.384613,200.384613,171.307251,2097836
2014-08-20,200.615387,203.076920,200.076920,202.769226,173.345886,3751202
2014-08-21,203.230774,203.461533,202.307693,203.307693,173.806168,2884050
2014-08-22,202.615387,202.846161,200.846161,201.153839,171.964859,2961972
2014-08-25,201.153839,202.230774,200.153839,201.538467,172.293686,2841306
2014-08-26,201.692307,202.153839,200.076920,200.076920,171.044235,3420768
2014-08-27,200.384613,201.538467,200.153839,201.000000,171.833344,2752945
2014-08-28,200.230774,200.692307,199.692307,200.076920,171.044235,1747057
2014-08-29,200.230774,200.692307,199.230774,199.846161,170.846909,2848820
2014-09-02,199.153839,200.230774,198.230774,198.846161,169.992081,3169231
2014-09-03,199.846161,200.000000,198.615387,199.615387,170.649643,2595086
2014-09-04,199.923080,201.000000,199.153839,199.692307,170.715424,3495934
2014-09-05,199.230774,200.769226,198.461533,200.769226,171.636032,2735408
2014-09-08,201.076920,202.076920,200.461533,200.615387,171.504578,2649361
2014-09-09,200.538467,200.846161,198.846161,199.230774,170.320862,2816632
2014-09-10,199.923080,200.230774,198.846161,199.615387,170.649643,2484300
2014-09-11,199.307693,200.692307,198.692307,200.153839,171.109955,2935530
2014-09-12,199.769226,199.769226,198.461533,199.000000,170.123566,3198650
2014-09-15,198.692307,199.615387,198.076920,199.384613,170.452377,1995136
2014-09-16,199.384613,202.076920,199.076920,201.615387,172.359451,3572777
2014-09-17,202.461533,203.076920,200.769226,202.076920,172.754028,3849404
2014-09-18,201.461533,202.769226,201.000000,201.615387,173.815063,4107766
2014-09-19,202.692307,203.076920,201.923080,202.230774,174.345627,4972006
2014-09-22,201.461533,202.076920,200.230774,200.615387,172.953018,2990741
2014-09-23,199.923080,201.076920,199.846161,200.153839,172.555008,2819024
2014-09-24,200.076920,200.076920,197.615387,199.461533,171.958206,4427761
2014-09-25,199.076920,199.076920,196.384613,196.538467,169.438156,3989297
2014-09-26,196.769226,197.692307,195.615387,197.153839,169.968689,3761147
2014-09-29,195.076920,196.307693,194.615387,195.538467,168.576111,3997188
2014-09-30,195.076920,197.692307,194.846161,197.076920,169.902435,5304104
2014-10-01,195.615387,195.923080,192.923080,193.538467,166.851883,5470556
2014-10-02,193.769226,194.230774,192.384613,193.230774,166.586563,3704883
2014-10-03,194.538467,195.615387,193.461533,195.384613,168.443451,2815553
2014-10-06,196.923080,197.153839,192.846161,194.000000,167.249756,3964038
2014-10-07,193.076920,193.769226,190.769226,190.846161,164.530746,4158076
2014-10-08,191.923080,194.230774,189.692307,194.230774,167.448715,4799353
2014-10-09,194.076920,194.692307,190.230774,190.615387,164.331833,4421651
2014-10-10,190.692307,191.307693,186.230774,186.692307,160.949692,6218849
2014-10-13,186.461533,187.153839,183.846161,184.230774,158.827560,5077124
2014-10-14,186.000000,189.538467,185.000000,185.384613,159.822296,5492032
2014-10-15,183.538467,187.692307,182.230774,186.769226,161.016006,8532758
2014-10-16,184.538467,188.538467,184.307693,186.538467,160.817093,6720727
2014-10-17,192.307693,194.230774,190.000000,190.923080,164.597107,6842914
2014-10-20,191.615387,193.230774,190.076920,192.538467,165.989746,4402905
2014-10-21,194.384613,196.384613,193.307693,195.769226,168.775040,4118998
2014-10-22,194.923080,196.000000,193.461533,193.769226,167.050812,3903731
2014-10-23,195.538467,197.615387,195.384613,195.692307,168.708725,4024865
2014-10-24,195.692307,197.307693,195.461533,197.230774,170.035049,2673307
2014-10-27,197.384613,197.692307,195.230774,196.307693,169.239288,2571985
2014-10-28,196.769226,199.076920,196.615387,199.076920,171.626648,3716284
2014-10-29,199.076920,199.230774,195.307693,197.384613,170.167664,3747861
2014-10-30,195.538467,197.846161,194.769226,197.461533,170.233994,3402594
2014-10-31,198.923080,199.461533,197.461533,198.538467,171.162460,5193695
2014-11-03,196.076920,198.769226,196.000000,197.692307,170.432938,4563910
2014-11-04,197.923080,198.461533,196.846161,197.692307,170.432938,2932007
2014-11-05,199.230774,199.230774,197.461533,198.615387,171.228729,4106141
2014-11-06,199.153839,203.000000,199.000000,202.769226,174.809830,5228444
2014-11-07,202.230774,203.923080,201.615387,203.153839,175.141403,3430804
2014-11-10,203.153839,204.076920,202.923080,203.615387,175.539276,2116114
2014-11-11,203.615387,203.846161,201.846161,202.923080,174.942520,2465333
2014-11-12,202.076920,204.615387,202.076920,204.000000,175.870895,3653468
2014-11-13,203.615387,205.153839,202.846161,203.230774,175.207718,3305393
2014-11-14,203.307693,203.923080,202.923080,203.538467,175.472977,2202707
2014-11-17,203.615387,205.230774,203.230774,204.692307,176.467758,3199755
2014-11-18,205.384613,208.076920,205.307693,207.769226,179.120377,4780633
2014-11-19,207.615387,207.692307,205.923080,207.076920,178.523468,4385602
2014-11-20,206.153839,207.461533,205.769226,206.538467,178.059311,2755662
2014-11-21,208.384613,208.461533,206.615387,207.615387,178.987762,4703595
2014-11-24,207.769226,208.384613,206.230774,207.692307,179.054062,3120455
2014-11-25,207.769226,207.923080,206.461533,206.615387,178.125641,3643640
2014-11-26,206.846161,207.461533,206.000000,206.692307,178.191956,2507661
2014-11-28,206.153839,206.923080,203.384613,203.769226,175.671906,4054076
2014-12-01,201.230774,201.692307,198.846161,200.153839,172.555008,6365723
2014-12-02,200.538467,201.538467,200.230774,200.384613,172.753998,3280251
2014-12-03,201.230774,203.615387,200.692307,202.923080,174.942520,4466917
2014-12-04,202.000000,202.153839,199.384613,200.692307,173.019302,3846323
2014-12-05,201.076920,201.153839,199.461533,200.076920,172.488754,2910596
2014-12-08,199.076920,200.692307,197.000000,197.615387,170.366638,4891627
2014-12-09,195.846161,197.615387,194.384613,196.769226,169.637161,4226196
2014-12-10,197.076920,197.153839,193.461533,194.384613,167.581314,5890326
2014-12-11,194.769226,197.615387,194.692307,195.461533,168.509796,5317052
2014-12-12,195.000000,195.153839,191.230774,191.461533,165.061310,6635785
2014-12-15,192.461533,192.538467,187.769226,189.153839,163.071823,8264620
2014-12-16,188.769226,193.692307,187.692307,188.384613,162.408676,6290440
2014-12-17,189.307693,190.153839,185.076920,189.692307,163.536026,10086609
2014-12-18,193.307693,193.461533,189.846161,193.384613,168.288834,6765811
2014-12-19,193.230774,197.692307,192.307693,197.076920,171.502014,11272781
2014-12-22,197.307693,198.230774,196.615387,197.769226,172.104431,4580953
2014-12-23,197.615387,200.000000,196.923080,199.076920,173.242432,4081961
2014-12-24,199.153839,199.538467,197.692307,198.692307,172.907776,2322463
2014-12-26,198.769226,199.230774,198.000000,198.307693,172.572998,1947205
2014-12-29,197.692307,198.846161,197.538467,197.692307,172.037445,2711566
2014-12-30,197.000000,197.692307,195.538467,196.692307,171.167297,2883985
2014-12-31,195.538467,196.307693,194.384613,194.384613,169.159042,3666845
2015-01-02,194.923080,195.846161,191.307693,192.769226,167.753281,5319704
2015-01-05,192.384613,192.384613,188.615387,189.230774,164.674026,5464316
2015-01-06,188.153839,189.000000,184.076920,185.153839,161.126160,8288800
2015-01-07,186.230774,187.615387,184.461533,185.230774,161.193100,5673525
2015-01-08,187.076920,187.538467,185.615387,187.461533,163.134415,5619172
2015-01-09,188.615387,188.692307,184.230774,184.846161,160.858429,5607186
2015-01-12,185.153839,185.692307,182.846161,184.461533,160.523727,5573243
2015-01-13,186.615387,187.153839,181.769226,183.538467,159.720398,5352464
2015-01-14,181.923080,183.461533,180.076920,182.923080,159.184860,5440604
2015-01-15,183.538467,184.384613,181.230774,181.384613,157.846085,4092413
2015-01-16,180.846161,181.923080,180.384613,181.461533,157.913025,6473207
2015-01-20,183.384613,183.615387,181.153839,183.461533,159.653488,5793073
2015-01-21,183.307693,185.230774,182.384613,184.923080,160.925323,4890639
2015-01-22,186.923080,187.384613,184.307693,186.769226,162.531982,6126809
2015-01-23,187.923080,191.461533,186.846161,188.307693,163.870758,8286031
2015-01-26,190.153839,190.307693,187.692307,189.153839,164.607056,5092737
2015-01-27,187.615387,188.153839,186.153839,187.538467,163.201370,4991753
2015-01-28,188.230774,188.384613,183.153839,183.384613,159.586533,6454994
2015-01-29,183.384613,186.153839,182.923080,185.230774,161.193100,5256732
2015-01-30,183.692307,185.461533,183.230774,183.769226,159.921234,7112586
2015-02-02,184.615387,186.307693,183.846161,186.230774,162.063339,5148325
2015-02-03,186.846161,188.692307,186.615387,188.230774,163.803787,4904094
2015-02-04,187.769226,187.923080,185.230774,185.846161,161.728683,4320680
2015-02-05,186.538467,188.461533,186.461533,188.461533,164.004623,3334162
2015-02-06,188.769226,190.384613,188.230774,188.615387,164.138504,3571360
2015-02-09,188.230774,190.384613,188.076920,189.538467,164.941803,3546920
2015-02-10,190.538467,190.769226,188.846161,190.153839,165.477295,3519854
2015-02-11,190.076920,190.923080,189.230774,190.538467,165.811996,3179189
2015-02-12,190.846161,192.230774,190.076920,191.461533,166.615326,3447899
2015-02-13,192.230774,193.615387,191.846161,193.461533,168.355759,4299906
2015-02-17,193.230774,193.923080,192.153839,193.615387,168.489685,4678635
2015-02-18,194.538467,194.538467,193.461533,194.230774,169.025208,3996304
2015-02-19,192.538467,193.923080,191.923080,192.384613,168.957642,4320277
2015-02-20,191.384613,194.000000,190.769226,193.923080,170.308731,5185674
2015-02-23,194.000000,194.615387,193.076920,193.615387,170.038513,4000685
2015-02-24,193.230774,195.769226,193.000000,195.307693,171.524750,5520333
2015-02-25,195.769226,200.461533,195.692307,199.307693,175.037643,8868548
2015-02-26,199.538467,200.076920,198.538467,199.153839,174.902527,4972136
2015-02-27,198.692307,202.076920,198.076920,199.923080,175.578156,6699134
2015-03-02,199.076920,200.923080,198.846161,200.846161,176.388763,4213170
2015-03-03,200.384613,200.615387,198.307693,198.923080,174.699905,3970499
2015-03-04,198.153839,198.230774,195.923080,197.384613,173.348770,4100694
2015-03-05,197.076920,198.615387,196.769226,198.615387,174.429657,3688594
2015-03-06,197.769226,198.307693,194.846161,195.538467,171.727448,4197284
2015-03-09,196.307693,197.692307,196.076920,197.230774,173.213654,4106843
2015-03-10,196.153839,197.230774,193.615387,193.615387,170.038513,4867473
2015-03-11,194.461533,196.076920,193.384613,193.769226,170.173645,4705753
2015-03-12,194.384613,195.461533,193.615387,195.384613,171.592316,3818035
2015-03-13,194.461533,195.076920,190.846161,192.615387,169.160324,5889910
2015-03-16,192.769226,196.000000,192.000000,195.769226,171.930099,4499352
2015-03-17,194.615387,195.307693,193.000000,194.692307,170.984314,4453670
2015-03-18,193.692307,198.846161,193.153839,197.230774,173.213654,4979364
2015-03-19,195.692307,197.000000,194.307693,194.846161,171.119431,4980924
2015-03-20,194.923080,196.384613,194.615387,195.384613,171.592316,6582238
2015-03-23,196.000000,198.000000,195.769226,195.923080,172.065201,4157985
2015-03-24,195.230774,196.000000,194.384613,194.384613,170.714066,3354169
2015-03-25,194.076920,194.846161,191.615387,191.615387,168.282043,4536662
2015-03-26,190.769226,191.692307,189.769226,190.769226,167.538940,4225572
2015-03-27,191.692307,191.692307,190.076920,191.230774,167.944229,3681678
2015-03-30,192.153839,193.846161,192.076920,193.230774,169.700714,3546582
2015-03-31,193.000000,193.000000,190.846161,190.846161,167.606476,4542317
2015-04-01,190.153839,191.692307,189.000000,191.076920,167.809189,5037435
2015-04-02,190.846161,192.307693,190.000000,191.846161,168.484756,3797703
2015-04-06,191.538467,195.461533,190.692307,193.692307,170.106079,4347863
